Country Name,Country Code,Series Name,Series Code,2022 [YR2022],,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Rule of Law: Estimate,RL.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Standardised Precipitation-Evapotranspiration Index,EN.CLC.SPEI.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Tree Cover Loss (hectares),AG.LND.FRLS.HA,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.09094880311397,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Voice and Accountability: Estimate,VA.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.45878008951,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Coastal protection,EN.CLC.CSTP.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Control of Corruption: Estimate,CC.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Cooling Degree Days,EN.CLC.CDDY.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Forest area (% of land area),AG.LND.FRST.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.09821653403274,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Gini index,SI.POV.GINI,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Government Effectiveness: Estimate,GE.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Heat Index 35,EN.CLC.HEAT.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Heating Degree Days,EN.CLC.HDDY.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Income share held by lowest 20%,SI.DST.FRST.20,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Land Surface Temperature,EN.LND.LTMP.DC,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Mammal species, threatened",EN.MAM.THRD.NO,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Net migration,SM.POP.NETM,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Patent applications, residents",IP.PAT.RESD,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,27.6608054642384,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Population density (people per sq. km of land area),EN.POP.DNST,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Proportion of bodies of water with good ambient water quality,EN.H2O.BDYS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.9347201082361,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,75.8124859219612,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Regulatory Quality: Estimate,RQ.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Rule of Law: Estimate,RL.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Standardised Precipitation-Evapotranspiration Index,EN.CLC.SPEI.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Tree Cover Loss (hectares),AG.LND.FRLS.HA,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.69845661355501,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,..,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Voice and Accountability: Estimate,VA.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.4130832283023,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Coastal protection,EN.CLC.CSTP.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Control of Corruption: Estimate,CC.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Cooling Degree Days,EN.CLC.CDDY.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Forest area (% of land area),AG.LND.FRST.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.52734074253662,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Gini index,SI.POV.GINI,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Government Effectiveness: Estimate,GE.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,13.6093196868896,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Heat Index 35,EN.CLC.HEAT.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Heating Degree Days,EN.CLC.HDDY.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Income share held by lowest 20%,SI.DST.FRST.20,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Land Surface Temperature,EN.LND.LTMP.DC,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"Mammal species, threatened",EN.MAM.THRD.NO,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Net migration,SM.POP.NETM,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"Patent applications, residents",IP.PAT.RESD,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,15.6972121487416,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Population density (people per sq. km of land area),EN.POP.DNST,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Proportion of bodies of water with good ambient water quality,EN.H2O.BDYS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,26.5792031098154,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,83.9211210997062,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Regulatory Quality: Estimate,RQ.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Rule of Law: Estimate,RL.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Standardised Precipitation-Evapotranspiration Index,EN.CLC.SPEI.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Tree Cover Loss (hectares),AG.LND.FRLS.HA,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.02441856305596,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,..,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Voice and Accountability: Estimate,VA.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
